Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"TCL","Cultures et produits animaux","408","République populaire démocratique de Corée","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","23.76","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","408","République populaire démocratique de Corée","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","46","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","834","République-Unie de Tanzanie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2326.6","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","834","République-Unie de Tanzanie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","2328","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","642","Roumanie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","110910.09","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","642","Roumanie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","128332","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","366959.6","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","1178523","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","646","Rwanda","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","11.64","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","646","Rwanda","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","61","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","662","Sainte-Lucie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","8268.72","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","662","Sainte-Lucie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","11062","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","659","Saint-Kitts-et-Nevis","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","3421.08","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","659","Saint-Kitts-et-Nevis","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","5906","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","670","Saint-Vincent-et-les Grenadines","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","7020.64","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","670","Saint-Vincent-et-les Grenadines","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","9240","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","882","Samoa","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","15053.22","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","882","Samoa","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","17735","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","678","Sao Tomé-et-Principe","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","1860.1","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","678","Sao Tomé-et-Principe","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","2379","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","686","Sénégal","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","8.98","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","686","Sénégal","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","48","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","688","Serbie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","7182.47","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","688","Serbie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","6503","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","690","Seychelles","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","3124.38","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","690","Seychelles","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","4729","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","694","Sierra Leone","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","13069.56","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","694","Sierra Leone","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","13125","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","702","Singapour","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","122429.63","I","Valeur imputée par une agence réceptrice",""
"TCL","Cultures et produits animaux","702","Singapour","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","226040","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","703","Slovaquie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","48808.16","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","703","Slovaquie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","88275","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","705","Slovénie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","11272.44","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","705","Slovénie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","26508","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","706","Somalie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2085.4","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","706","Somalie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","2855","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","729","Soudan","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","616.58","I","Valeur imputée par une agence réceptrice",""
"TCL","Cultures et produits animaux","729","Soudan","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","1142","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","728","Soudan du Sud","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","788.72","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","728","Soudan du Sud","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","1331","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","144","Sri Lanka","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","209.69","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","144","Sri Lanka","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","631","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","752","Suède","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","52918.15","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","752","Suède","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","172875","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","756","Suisse","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","33791.47","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","756","Suisse","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","126957","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","740","Suriname","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","17706.96","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","740","Suriname","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","14952","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","762","Tadjikistan","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2608.61","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","762","Tadjikistan","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","2601","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","148","Tchad","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","600.9","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","148","Tchad","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","1040","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","203","Tchéquie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","81880.31","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","203","Tchéquie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","176925","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","764","Thaïlande","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","356.38","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","764","Thaïlande","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","1046","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","626","Timor-Leste","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","6880.54","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","626","Timor-Leste","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","11517","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","768","Togo","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","15209.45","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","768","Togo","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","10476","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","776","Tonga","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","7976.1","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","776","Tonga","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","8949","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","780","Trinité-et-Tobago","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","16970","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","780","Trinité-et-Tobago","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","17802","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","788","Tunisie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","233.14","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","788","Tunisie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","548","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","792","Türkiye","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2752.28","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","792","Türkiye","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","1996","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","795","Turkménistan","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","9647.53","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","795","Turkménistan","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","8481","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","798","Tuvalu","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","586.66","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","798","Tuvalu","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","639","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","804","Ukraine","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","106930.34","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","804","Ukraine","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","42926","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","858","Uruguay","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","347.87","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","858","Uruguay","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","1008","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","548","Vanuatu","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","3394.08","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","548","Vanuatu","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","7610","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","862","Venezuela (République bolivarienne du)","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","23121.08","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","862","Venezuela (République bolivarienne du)","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","58958","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","704","Viet Nam","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","105695.06","I","Valeur imputée par une agence réceptrice",""
"TCL","Cultures et produits animaux","704","Viet Nam","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","108084","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","887","Yémen","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","81697.39","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","887","Yémen","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","130327","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","894","Zambie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","12010.62","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","894","Zambie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","7500","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","716","Zimbabwe","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","5876.56","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","716","Zimbabwe","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","4604","A","Chiffre officiel",""
